id,label,username,name,type,tweet_count,in_degree,out_degree,weighted_in_degree,weighted_out_degree,years,score
tweet:454007854224379904,tweet:454007854224379904,,,tweet,0,1,0,1,0,,1
tweet:454971263099101184,tweet:454971263099101184,,,tweet,0,1,0,1,0,,1
tweet:454970836265758720,tweet:454970836265758720,,,tweet,0,1,0,1,0,,1
tweet:454970269422342144,tweet:454970269422342144,,,tweet,0,1,0,1,0,,1
tweet:500740781410643968,tweet:500740781410643968,,,tweet,0,1,0,1,0,,1
tweet:500382780648620032,tweet:500382780648620032,,,tweet,0,1,0,1,0,,1
tweet:500366366227329024,tweet:500366366227329024,,,tweet,0,1,0,1,0,,1
tweet:497819246525947904,tweet:497819246525947904,,,tweet,0,1,0,1,0,,1
tweet:497805885667049472,tweet:497805885667049472,,,tweet,0,1,0,1,0,,1
tweet:497806057788669952,tweet:497806057788669952,,,tweet,0,1,0,1,0,,1
tweet:486539102087827456,tweet:486539102087827456,,,tweet,0,1,0,1,0,,1
tweet:486535430133657600,tweet:486535430133657600,,,tweet,0,1,0,1,0,,1
tweet:507275579910262785,tweet:507275579910262785,,,tweet,0,1,0,1,0,,1
tweet:507275457008766977,tweet:507275457008766977,,,tweet,0,1,0,1,0,,1
tweet:507275171808702465,tweet:507275171808702465,,,tweet,0,1,0,1,0,,1
tweet:507275008025300992,tweet:507275008025300992,,,tweet,0,1,0,1,0,,1
tweet:507274528914169857,tweet:507274528914169857,,,tweet,0,1,0,1,0,,1
123605311,123605311,,,derived,0,1,0,1,0,,1
1204344596,1204344596,,,derived,0,1,0,1,0,,1
135506618,135506618,,,derived,0,1,0,1,0,,1
tweet:517215813418643456,tweet:517215813418643456,,,tweet,0,1,0,1,0,,1
2247004664,2247004664,,,derived,0,1,0,1,0,,1
tweet:511618783585509376,tweet:511618783585509376,,,tweet,0,1,0,1,0,,1
tweet:512290358168809472,tweet:512290358168809472,,,tweet,0,1,0,1,0,,1
tweet:512289821239541760,tweet:512289821239541760,,,tweet,0,1,0,1,0,,1
tweet:512288520019668992,tweet:512288520019668992,,,tweet,0,1,0,1,0,,1
tweet:512280213557108736,tweet:512280213557108736,,,tweet,0,1,0,1,0,,1
tweet:514475118354243585,tweet:514475118354243585,,,tweet,0,1,0,1,0,,1
tweet:513962322768175104,tweet:513962322768175104,,,tweet,0,1,0,1,0,,1
tweet:513939211435929603,tweet:513939211435929603,,,tweet,0,1,0,1,0,,1
tweet:513804771795677184,tweet:513804771795677184,,,tweet,0,1,0,1,0,,1
tweet:513780284316475393,tweet:513780284316475393,,,tweet,0,1,0,1,0,,1
715468230215610368,715468230215610368,,,derived,0,1,0,1,0,,1
tweet:513448852863844352,tweet:513448852863844352,,,tweet,0,1,0,1,0,,1
tweet:513446434872786944,tweet:513446434872786944,,,tweet,0,1,0,1,0,,1
tweet:513379633979326464,tweet:513379633979326464,,,tweet,0,1,0,1,0,,1
tweet:513378119743709184,tweet:513378119743709184,,,tweet,0,1,0,1,0,,1
tweet:513287824335192064,tweet:513287824335192064,,,tweet,0,1,0,1,0,,1
89908542,89908542,,,derived,0,1,0,1,0,,1
49784411,49784411,,,derived,0,1,0,1,0,,1
tweet:515930264724594688,tweet:515930264724594688,,,tweet,0,1,0,1,0,,1
tweet:515924623280844800,tweet:515924623280844800,,,tweet,0,1,0,1,0,,1
tweet:515924386730491904,tweet:515924386730491904,,,tweet,0,1,0,1,0,,1
tweet:515924244652625920,tweet:515924244652625920,,,tweet,0,1,0,1,0,,1
tweet:515924129397374978,tweet:515924129397374978,,,tweet,0,1,0,1,0,,1
tweet:515923338645221376,tweet:515923338645221376,,,tweet,0,1,0,1,0,,1
tweet:515590324081938433,tweet:515590324081938433,,,tweet,0,1,0,1,0,,1
tweet:515588203248881664,tweet:515588203248881664,,,tweet,0,1,0,1,0,,1
tweet:533891475575410688,tweet:533891475575410688,,,tweet,0,1,0,1,0,,1
tweet:533765387369078784,tweet:533765387369078784,,,tweet,0,1,0,1,0,,1
tweet:533646806862036992,tweet:533646806862036992,,,tweet,0,1,0,1,0,,1
tweet:533646301465153537,tweet:533646301465153537,,,tweet,0,1,0,1,0,,1
tweet:533612795146039296,tweet:533612795146039296,,,tweet,0,1,0,1,0,,1
tweet:533292839732772865,tweet:533292839732772865,,,tweet,0,1,0,1,0,,1
270990253,270990253,,,derived,0,1,0,1,0,,1
1216144477,1216144477,,,derived,0,1,0,1,0,,1
156450220,156450220,,,derived,0,1,0,1,0,,1
tweet:533340391719075840,tweet:533340391719075840,,,tweet,0,1,0,1,0,,1
tweet:533220097289379840,tweet:533220097289379840,,,tweet,0,1,0,1,0,,1
tweet:533180146514423808,tweet:533180146514423808,,,tweet,0,1,0,1,0,,1
tweet:532578604946042880,tweet:532578604946042880,,,tweet,0,1,0,1,0,,1
2711004577,2711004577,,,derived,0,1,0,1,0,,1
35784107,35784107,,,derived,0,1,0,1,0,,1
tweet:524921895477870592,tweet:524921895477870592,,,tweet,0,1,0,1,0,,1
tweet:524868775272009728,tweet:524868775272009728,,,tweet,0,1,0,1,0,,1
tweet:524617027018047488,tweet:524617027018047488,,,tweet,0,1,0,1,0,,1
614117590,614117590,,,derived,0,1,0,1,0,,1
tweet:521005776887119872,tweet:521005776887119872,,,tweet,0,1,0,1,0,,1
310937070,310937070,,,derived,0,1,0,1,0,,1
tweet:520923657003360256,tweet:520923657003360256,,,tweet,0,1,0,1,0,,1
tweet:520856311987445761,tweet:520856311987445761,,,tweet,0,1,0,1,0,,1
539376947,539376947,,,derived,0,1,0,1,0,,1
125434643,125434643,,,derived,0,1,0,1,0,,1
tweet:520684194490761216,tweet:520684194490761216,,,tweet,0,1,0,1,0,,1
tweet:520456658963935232,tweet:520456658963935232,,,tweet,0,1,0,1,0,,1
730617932,730617932,,,derived,0,1,0,1,0,,1
280605546,280605546,,,derived,0,1,0,1,0,,1
tweet:518799172968132609,tweet:518799172968132609,,,tweet,0,1,0,1,0,,1
tweet:518041066793353217,tweet:518041066793353217,,,tweet,0,1,0,1,0,,1
tweet:518027366632001536,tweet:518027366632001536,,,tweet,0,1,0,1,0,,1
tweet:517897076672589825,tweet:517897076672589825,,,tweet,0,1,0,1,0,,1
tweet:519521904869531648,tweet:519521904869531648,,,tweet,0,1,0,1,0,,1
470542277,470542277,,,derived,0,1,0,1,0,,1
tweet:524508007313727488,tweet:524508007313727488,,,tweet,0,1,0,1,0,,1
tweet:525171015362818048,tweet:525171015362818048,,,tweet,0,1,0,1,0,,1
tweet:523566477681885184,tweet:523566477681885184,,,tweet,0,1,0,1,0,,1
tweet:523566049724481536,tweet:523566049724481536,,,tweet,0,1,0,1,0,,1
tweet:523203973990588416,tweet:523203973990588416,,,tweet,0,1,0,1,0,,1
1641794160,1641794160,,,derived,0,1,0,1,0,,1
tweet:522636367483109376,tweet:522636367483109376,,,tweet,0,1,0,1,0,,1
tweet:522632756103499776,tweet:522632756103499776,,,tweet,0,1,0,1,0,,1
tweet:522626585481195520,tweet:522626585481195520,,,tweet,0,1,0,1,0,,1
tweet:522615849883295744,tweet:522615849883295744,,,tweet,0,1,0,1,0,,1
tweet:522488132219174913,tweet:522488132219174913,,,tweet,0,1,0,1,0,,1
tweet:522113168492216320,tweet:522113168492216320,,,tweet,0,1,0,1,0,,1
tweet:522107950505426944,tweet:522107950505426944,,,tweet,0,1,0,1,0,,1
tweet:521661313421168640,tweet:521661313421168640,,,tweet,0,1,0,1,0,,1
tweet:521573057736228864,tweet:521573057736228864,,,tweet,0,1,0,1,0,,1
tweet:521571648768864256,tweet:521571648768864256,,,tweet,0,1,0,1,0,,1
tweet:521571425984212992,tweet:521571425984212992,,,tweet,0,1,0,1,0,,1
tweet:524143710444195841,tweet:524143710444195841,,,tweet,0,1,0,1,0,,1
tweet:524127184546709504,tweet:524127184546709504,,,tweet,0,1,0,1,0,,1
tweet:523964692788957184,tweet:523964692788957184,,,tweet,0,1,0,1,0,,1
317794999,317794999,,,derived,0,1,0,1,0,,1
83140052,83140052,,,derived,0,1,0,1,0,,1
166199937,166199937,,,derived,0,1,0,1,0,,1
79010102,79010102,,,derived,0,1,0,1,0,,1
197742463,197742463,,,derived,0,1,0,1,0,,1
168993620,168993620,,,derived,0,1,0,1,0,,1
43305240,43305240,,,derived,0,1,0,1,0,,1
970830458,970830458,,,derived,0,1,0,1,0,,1
148867925,148867925,,,derived,0,1,0,1,0,,1
174970504,174970504,,,derived,0,1,0,1,0,,1
1882742957167505408,1882742957167505408,,,derived,0,1,0,1,0,,1
2291956521,2291956521,,,derived,0,1,0,1,0,,1
tweet:529722093777469440,tweet:529722093777469440,,,tweet,0,1,0,1,0,,1
373048086,373048086,,,derived,0,1,0,1,0,,1
tweet:529698166447566848,tweet:529698166447566848,,,tweet,0,1,0,1,0,,1
tweet:528828777636585472,tweet:528828777636585472,,,tweet,0,1,0,1,0,,1
tweet:528813591919882240,tweet:528813591919882240,,,tweet,0,1,0,1,0,,1
tweet:528466700514369536,tweet:528466700514369536,,,tweet,0,1,0,1,0,,1
tweet:528217765480787968,tweet:528217765480787968,,,tweet,0,1,0,1,0,,1
tweet:528200774384623616,tweet:528200774384623616,,,tweet,0,1,0,1,0,,1
tweet:527713935227891712,tweet:527713935227891712,,,tweet,0,1,0,1,0,,1
tweet:527355638696116224,tweet:527355638696116224,,,tweet,0,1,0,1,0,,1
tweet:526851080161071104,tweet:526851080161071104,,,tweet,0,1,0,1,0,,1
52719361,52719361,,,derived,0,1,0,1,0,,1
1620434077,1620434077,,,derived,0,1,0,1,0,,1
tweet:526487639248347136,tweet:526487639248347136,,,tweet,0,1,0,1,0,,1
tweet:526087644124819457,tweet:526087644124819457,,,tweet,0,1,0,1,0,,1
tweet:526087142326689792,tweet:526087142326689792,,,tweet,0,1,0,1,0,,1
tweet:531550876050407424,tweet:531550876050407424,,,tweet,0,1,0,1,0,,1
tweet:531550100833992704,tweet:531550100833992704,,,tweet,0,1,0,1,0,,1
tweet:530842065610215424,tweet:530842065610215424,,,tweet,0,1,0,1,0,,1
tweet:535677104785219584,tweet:535677104785219584,,,tweet,0,1,0,1,0,,1
860127936,860127936,,,derived,0,1,0,1,0,,1
tweet:534641288298369024,tweet:534641288298369024,,,tweet,0,1,0,1,0,,1
tweet:534242954484154368,tweet:534242954484154368,,,tweet,0,1,0,1,0,,1
tweet:533999529788706817,tweet:533999529788706817,,,tweet,0,1,0,1,0,,1
166644233,166644233,,,derived,0,1,0,1,0,,1
tweet:539526104118480896,tweet:539526104118480896,,,tweet,0,1,0,1,0,,1
993668054289698817,993668054289698817,,,derived,0,1,0,1,0,,1
493544808,493544808,,,derived,0,1,0,1,0,,1
tweet:539504750602231809,tweet:539504750602231809,,,tweet,0,1,0,1,0,,1
tweet:539328884828037120,tweet:539328884828037120,,,tweet,0,1,0,1,0,,1
tweet:538784816792367106,tweet:538784816792367106,,,tweet,0,1,0,1,0,,1
tweet:538419932917399552,tweet:538419932917399552,,,tweet,0,1,0,1,0,,1
tweet:538418044964716544,tweet:538418044964716544,,,tweet,0,1,0,1,0,,1
tweet:538416595153207296,tweet:538416595153207296,,,tweet,0,1,0,1,0,,1
tweet:538314259873398784,tweet:538314259873398784,,,tweet,0,1,0,1,0,,1
tweet:538374621603848193,tweet:538374621603848193,,,tweet,0,1,0,1,0,,1
1363317772504154113,1363317772504154113,,,derived,0,1,0,1,0,,1
tweet:538323851806257152,tweet:538323851806257152,,,tweet,0,1,0,1,0,,1
tweet:538313433524224000,tweet:538313433524224000,,,tweet,0,1,0,1,0,,1
450598380,450598380,,,derived,0,1,0,1,0,,1
tweet:540212291162357761,tweet:540212291162357761,,,tweet,0,1,0,1,0,,1
tweet:540211290388824064,tweet:540211290388824064,,,tweet,0,1,0,1,0,,1
tweet:546217210742837248,tweet:546217210742837248,,,tweet,0,1,0,1,0,,1
tweet:545575633682980864,tweet:545575633682980864,,,tweet,0,1,0,1,0,,1
262951508,262951508,,,derived,0,1,0,1,0,,1
58114078,58114078,,,derived,0,1,0,1,0,,1
171094891,171094891,,,derived,0,1,0,1,0,,1
tweet:544789507649048576,tweet:544789507649048576,,,tweet,0,1,0,1,0,,1
tweet:544787285410349056,tweet:544787285410349056,,,tweet,0,1,0,1,0,,1
tweet:544619698487586816,tweet:544619698487586816,,,tweet,0,1,0,1,0,,1
tweet:544618719411195904,tweet:544618719411195904,,,tweet,0,1,0,1,0,,1
tweet:544618314841210880,tweet:544618314841210880,,,tweet,0,1,0,1,0,,1
tweet:544599548535242752,tweet:544599548535242752,,,tweet,0,1,0,1,0,,1
tweet:544598957029347328,tweet:544598957029347328,,,tweet,0,1,0,1,0,,1
tweet:544237421135949824,tweet:544237421135949824,,,tweet,0,1,0,1,0,,1
tweet:543772389277184000,tweet:543772389277184000,,,tweet,0,1,0,1,0,,1
tweet:543482461762891776,tweet:543482461762891776,,,tweet,0,1,0,1,0,,1
tweet:543360472242999296,tweet:543360472242999296,,,tweet,0,1,0,1,0,,1
tweet:543358882639527936,tweet:543358882639527936,,,tweet,0,1,0,1,0,,1
956156299,956156299,,,derived,0,1,0,1,0,,1
21210620,21210620,,,derived,0,1,0,1,0,,1
182085778,182085778,,,derived,0,1,0,1,0,,1
tweet:542811097460645888,tweet:542811097460645888,,,tweet,0,1,0,1,0,,1
tweet:542423704123105281,tweet:542423704123105281,,,tweet,0,1,0,1,0,,1
tweet:542247903772041216,tweet:542247903772041216,,,tweet,0,1,0,1,0,,1
tweet:547958491538018304,tweet:547958491538018304,,,tweet,0,1,0,1,0,,1
tweet:547700658351386625,tweet:547700658351386625,,,tweet,0,1,0,1,0,,1
tweet:547101738025910272,tweet:547101738025910272,,,tweet,0,1,0,1,0,,1
tweet:547056098990387201,tweet:547056098990387201,,,tweet,0,1,0,1,0,,1
tweet:547067793922064384,tweet:547067793922064384,,,tweet,0,1,0,1,0,,1
tweet:547046344859598848,tweet:547046344859598848,,,tweet,0,1,0,1,0,,1
tweet:546395127322017792,tweet:546395127322017792,,,tweet,0,1,0,1,0,,1
388247359,388247359,,,derived,0,1,0,1,0,,1
568994040,568994040,,,derived,0,1,0,1,0,,1
tweet:550374448344625153,tweet:550374448344625153,,,tweet,0,1,0,1,0,,1
1586863092960579587,1586863092960579587,,,derived,0,1,0,1,0,,1
tweet:550259585232433153,tweet:550259585232433153,,,tweet,0,1,0,1,0,,1
31696962,31696962,,,derived,0,1,0,1,0,,1
tweet:549873800700256256,tweet:549873800700256256,,,tweet,0,1,0,1,0,,1
69227791,69227791,,,derived,0,1,0,1,0,,1
tweet:549872416554754048,tweet:549872416554754048,,,tweet,0,1,0,1,0,,1
tweet:549873038456786945,tweet:549873038456786945,,,tweet,0,1,0,1,0,,1
tweet:549872145174904833,tweet:549872145174904833,,,tweet,0,1,0,1,0,,1
tweet:549863224288763904,tweet:549863224288763904,,,tweet,0,1,0,1,0,,1
tweet:549855423449563136,tweet:549855423449563136,,,tweet,0,1,0,1,0,,1
tweet:549853060043112449,tweet:549853060043112449,,,tweet,0,1,0,1,0,,1
tweet:549838572883542016,tweet:549838572883542016,,,tweet,0,1,0,1,0,,1
tweet:552883177543712768,tweet:552883177543712768,,,tweet,0,1,0,1,0,,1
tweet:552882323033948160,tweet:552882323033948160,,,tweet,0,1,0,1,0,,1
tweet:552881589248872448,tweet:552881589248872448,,,tweet,0,1,0,1,0,,1
tweet:552843148930846720,tweet:552843148930846720,,,tweet,0,1,0,1,0,,1
tweet:552810404653846528,tweet:552810404653846528,,,tweet,0,1,0,1,0,,1
tweet:552795012128595968,tweet:552795012128595968,,,tweet,0,1,0,1,0,,1
2925729657,2925729657,,,derived,0,1,0,1,0,,1
tweet:552595853991772161,tweet:552595853991772161,,,tweet,0,1,0,1,0,,1
1485192834,1485192834,,,derived,0,1,0,1,0,,1
1924191554014531584,1924191554014531584,,,derived,0,1,0,1,0,,1
1479029030,1479029030,,,derived,0,1,0,1,0,,1
tweet:554894653347344384,tweet:554894653347344384,,,tweet,0,1,0,1,0,,1
tweet:554895409605517312,tweet:554895409605517312,,,tweet,0,1,0,1,0,,1
tweet:554690434061328384,tweet:554690434061328384,,,tweet,0,1,0,1,0,,1
1285999938,1285999938,,,derived,0,1,0,1,0,,1
tweet:557437232790126592,tweet:557437232790126592,,,tweet,0,1,0,1,0,,1
454923694,454923694,,,derived,0,1,0,1,0,,1
tweet:562626695803711488,tweet:562626695803711488,,,tweet,0,1,0,1,0,,1
tweet:562661876107317248,tweet:562661876107317248,,,tweet,0,1,0,1,0,,1
tweet:562648629161508865,tweet:562648629161508865,,,tweet,0,1,0,1,0,,1
tweet:562619544754483200,tweet:562619544754483200,,,tweet,0,1,0,1,0,,1
tweet:561514520750092288,tweet:561514520750092288,,,tweet,0,1,0,1,0,,1
tweet:561188445029421056,tweet:561188445029421056,,,tweet,0,1,0,1,0,,1
tweet:561177383311798272,tweet:561177383311798272,,,tweet,0,1,0,1,0,,1
tweet:561155091198390273,tweet:561155091198390273,,,tweet,0,1,0,1,0,,1
tweet:559058480330334208,tweet:559058480330334208,,,tweet,0,1,0,1,0,,1
tweet:559059293039636481,tweet:559059293039636481,,,tweet,0,1,0,1,0,,1
1892456607528767488,1892456607528767488,,,derived,0,1,0,1,0,,1
tweet:558967955011436544,tweet:558967955011436544,,,tweet,0,1,0,1,0,,1
tweet:558729705495756800,tweet:558729705495756800,,,tweet,0,1,0,1,0,,1
tweet:558729011556519936,tweet:558729011556519936,,,tweet,0,1,0,1,0,,1
tweet:564866193732173825,tweet:564866193732173825,,,tweet,0,1,0,1,0,,1
tweet:564686851324514305,tweet:564686851324514305,,,tweet,0,1,0,1,0,,1
tweet:564681836774039552,tweet:564681836774039552,,,tweet,0,1,0,1,0,,1
tweet:563783808257110017,tweet:563783808257110017,,,tweet,0,1,0,1,0,,1
tweet:563783072983035904,tweet:563783072983035904,,,tweet,0,1,0,1,0,,1
tweet:563780336862392320,tweet:563780336862392320,,,tweet,0,1,0,1,0,,1
tweet:563713786893570048,tweet:563713786893570048,,,tweet,0,1,0,1,0,,1
tweet:563711177302474752,tweet:563711177302474752,,,tweet,0,1,0,1,0,,1
tweet:563359897874874368,tweet:563359897874874368,,,tweet,0,1,0,1,0,,1
tweet:563338364850798592,tweet:563338364850798592,,,tweet,0,1,0,1,0,,1
tweet:562957971102371840,tweet:562957971102371840,,,tweet,0,1,0,1,0,,1
tweet:562956439401287681,tweet:562956439401287681,,,tweet,0,1,0,1,0,,1
tweet:562952730755739650,tweet:562952730755739650,,,tweet,0,1,0,1,0,,1
tweet:565053801145847808,tweet:565053801145847808,,,tweet,0,1,0,1,0,,1
tweet:574500953929486336,tweet:574500953929486336,,,tweet,0,1,0,1,0,,1
tweet:574509938678087680,tweet:574509938678087680,,,tweet,0,1,0,1,0,,1
tweet:574496816441466881,tweet:574496816441466881,,,tweet,0,1,0,1,0,,1
488097303,488097303,,,derived,0,1,0,1,0,,1
tweet:573848211833622528,tweet:573848211833622528,,,tweet,0,1,0,1,0,,1
tweet:573846900195094529,tweet:573846900195094529,,,tweet,0,1,0,1,0,,1
tweet:573784919308136448,tweet:573784919308136448,,,tweet,0,1,0,1,0,,1
610276024,610276024,,,derived,0,1,0,1,0,,1
tweet:573015148635529216,tweet:573015148635529216,,,tweet,0,1,0,1,0,,1
938169119152791552,938169119152791552,,,derived,0,1,0,1,0,,1
tweet:570593270620942336,tweet:570593270620942336,,,tweet,0,1,0,1,0,,1
745065235,745065235,,,derived,0,1,0,1,0,,1
tweet:570124734005952513,tweet:570124734005952513,,,tweet,0,1,0,1,0,,1
tweet:569996568948019202,tweet:569996568948019202,,,tweet,0,1,0,1,0,,1
tweet:569991757787746304,tweet:569991757787746304,,,tweet,0,1,0,1,0,,1
tweet:569961818451521536,tweet:569961818451521536,,,tweet,0,1,0,1,0,,1
tweet:569830629300412416,tweet:569830629300412416,,,tweet,0,1,0,1,0,,1
tweet:569813157453156352,tweet:569813157453156352,,,tweet,0,1,0,1,0,,1
tweet:568840648524226560,tweet:568840648524226560,,,tweet,0,1,0,1,0,,1
tweet:568704259119816704,tweet:568704259119816704,,,tweet,0,1,0,1,0,,1
tweet:568352413658300417,tweet:568352413658300417,,,tweet,0,1,0,1,0,,1
tweet:568355665720303616,tweet:568355665720303616,,,tweet,0,1,0,1,0,,1
tweet:568146691892887552,tweet:568146691892887552,,,tweet,0,1,0,1,0,,1
tweet:567772758432808960,tweet:567772758432808960,,,tweet,0,1,0,1,0,,1
tweet:567023293665144832,tweet:567023293665144832,,,tweet,0,1,0,1,0,,1
tweet:567019945008332800,tweet:567019945008332800,,,tweet,0,1,0,1,0,,1
tweet:569624570149400577,tweet:569624570149400577,,,tweet,0,1,0,1,0,,1
tweet:569475180055175170,tweet:569475180055175170,,,tweet,0,1,0,1,0,,1
tweet:569474810314498048,tweet:569474810314498048,,,tweet,0,1,0,1,0,,1
21100803,21100803,,,derived,0,1,0,1,0,,1
14460250,14460250,,,derived,0,1,0,1,0,,1
140838527,140838527,,,derived,0,1,0,1,0,,1
tweet:569097192499232768,tweet:569097192499232768,,,tweet,0,1,0,1,0,,1
tweet:569151569515708416,tweet:569151569515708416,,,tweet,0,1,0,1,0,,1
tweet:569130857530843138,tweet:569130857530843138,,,tweet,0,1,0,1,0,,1
368282010,368282010,,,derived,0,1,0,1,0,,1
tweet:572507566774886401,tweet:572507566774886401,,,tweet,0,1,0,1,0,,1
tweet:572512611515944962,tweet:572512611515944962,,,tweet,0,1,0,1,0,,1
tweet:572511535655989248,tweet:572511535655989248,,,tweet,0,1,0,1,0,,1
tweet:572505840353189888,tweet:572505840353189888,,,tweet,0,1,0,1,0,,1
1373115272,1373115272,,,derived,0,1,0,1,0,,1
tweet:578305421699649536,tweet:578305421699649536,,,tweet,0,1,0,1,0,,1
tweet:576506969009295360,tweet:576506969009295360,,,tweet,0,1,0,1,0,,1
tweet:576687359586123776,tweet:576687359586123776,,,tweet,0,1,0,1,0,,1
tweet:576665276755914752,tweet:576665276755914752,,,tweet,0,1,0,1,0,,1
tweet:576336086764511232,tweet:576336086764511232,,,tweet,0,1,0,1,0,,1
tweet:576305612260294656,tweet:576305612260294656,,,tweet,0,1,0,1,0,,1
tweet:576300864480096256,tweet:576300864480096256,,,tweet,0,1,0,1,0,,1
tweet:576291091802165248,tweet:576291091802165248,,,tweet,0,1,0,1,0,,1
tweet:576135776926203904,tweet:576135776926203904,,,tweet,0,1,0,1,0,,1
tweet:576108488629321728,tweet:576108488629321728,,,tweet,0,1,0,1,0,,1
tweet:575985607161356288,tweet:575985607161356288,,,tweet,0,1,0,1,0,,1
tweet:579754319857250305,tweet:579754319857250305,,,tweet,0,1,0,1,0,,1
194961901,194961901,,,derived,0,1,0,1,0,,1
tweet:579650868695461889,tweet:579650868695461889,,,tweet,0,1,0,1,0,,1
tweet:596452742043938818,tweet:596452742043938818,,,tweet,0,1,0,1,0,,1
302282825,302282825,,,derived,0,1,0,1,0,,1
245965977,245965977,,,derived,0,1,0,1,0,,1
tweet:596421475353124866,tweet:596421475353124866,,,tweet,0,1,0,1,0,,1
tweet:591703770410680320,tweet:591703770410680320,,,tweet,0,1,0,1,0,,1
tweet:591512954371055616,tweet:591512954371055616,,,tweet,0,1,0,1,0,,1
tweet:590841626110595073,tweet:590841626110595073,,,tweet,0,1,0,1,0,,1
tweet:589528823089254400,tweet:589528823089254400,,,tweet,0,1,0,1,0,,1
tweet:588306007949979650,tweet:588306007949979650,,,tweet,0,1,0,1,0,,1
tweet:588242858911604736,tweet:588242858911604736,,,tweet,0,1,0,1,0,,1
tweet:588220291609976832,tweet:588220291609976832,,,tweet,0,1,0,1,0,,1
tweet:587634660580204544,tweet:587634660580204544,,,tweet,0,1,0,1,0,,1
tweet:586530499889336320,tweet:586530499889336320,,,tweet,0,1,0,1,0,,1
537995806,537995806,,,derived,0,1,0,1,0,,1
220958101,220958101,,,derived,0,1,0,1,0,,1
301310863,301310863,,,derived,0,1,0,1,0,,1
1635759066,1635759066,,,derived,0,1,0,1,0,,1
tweet:586601060053209089,tweet:586601060053209089,,,tweet,0,1,0,1,0,,1
tweet:586527033280331776,tweet:586527033280331776,,,tweet,0,1,0,1,0,,1
tweet:586526212970917888,tweet:586526212970917888,,,tweet,0,1,0,1,0,,1
tweet:585873220714233856,tweet:585873220714233856,,,tweet,0,1,0,1,0,,1
tweet:585510000577146881,tweet:585510000577146881,,,tweet,0,1,0,1,0,,1
tweet:585005724562018304,tweet:585005724562018304,,,tweet,0,1,0,1,0,,1
tweet:584831795276939264,tweet:584831795276939264,,,tweet,0,1,0,1,0,,1
313836263,313836263,,,derived,0,1,0,1,0,,1
926998943577206784,926998943577206784,,,derived,0,1,0,1,0,,1
51933295,51933295,,,derived,0,1,0,1,0,,1
tweet:583764701894553600,tweet:583764701894553600,,,tweet,0,1,0,1,0,,1
